2018/09/02.17:22:48	"TU"	D4:68:4D:3E:59:38	4	AP	bgn	PSK	CCMP	CCMP	2427	42	-79	20	-81	-56	4	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:A6:88	7	AP	bgn	PSK	CCMP	CCMP	2442	72	-64	20	-79	-42	7	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:81:A8	7	AP		PSK	CCMP	CCMP	2442	22	-110	20	-89	-69	7	2018/09/02.16:45:59	2018/09/02.17:09:18	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:58:E8	7	AP	bgn	PSK	CCMP	CCMP	2442	38	-81	20	-88	-72	7	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:54:D8	10	AP	bgn	PSK	CCMP	CCMP	2457	88	-56	20	-77	-49	10	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:87:F8	10	AP	bgn	PSK	CCMP	CCMP	2457	100	-33	20	-81	-25	10	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:81:98	10	AP	bgn	PSK	CCMP	CCMP	2457	30	-85	20	-88	-71	10	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:A3:08	10	AP	bgn	PSK	CCMP	CCMP	2457	50	-75	20	-89	-57	10	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:A3:C8	10	AP	bgn	PSK	CCMP	CCMP	2457	52	-74	20	-80	-52	10	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:8A:6C	36	AP		PSK	CCMP	CCMP	5180	28	-110	80	-86	-79	38	2018/09/02.16:45:59	2018/09/02.16:58:46	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:A6:8C	36	AP	bgnac	PSK	CCMP	CCMP	5180	48	-76	80	-81	-61	38	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:8B:4C	40	AP	bgnac	PSK	CCMP	CCMP	5200	28	-86	80	-88	-84	38	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:54:8C	40	AP		PSK	CCMP	CCMP	5200	26	-110	80	-88	-84	38	2018/09/02.16:45:59	2018/09/02.17:11:04	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:77:3C	40	AP		PSK	CCMP	CCMP	5200	22	-110	80	-89	-79	38	2018/09/02.16:45:59	2018/09/02.17:15:36	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:87:FC	44	AP	bgnac	PSK	CCMP	CCMP	5220	100	-30	80	-54	-28	46	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:82:9C	48	AP	bgnac	PSK	CCMP	CCMP	5240	100	-45	80	-57	-34	46	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:59:3C	48	AP	bgnac	PSK	CCMP	CCMP	5240	28	-86	80	-87	-68	46	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:A3:0C	149	AP		PSK	CCMP	CCMP	5745	26	-110	80	-89	-82	151	2018/09/02.16:45:59	2018/09/02.16:56:44	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:19:7C	149	AP	bgnac	PSK	CCMP	CCMP	5745	36	-82	80	-85	-64	151	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"COMMITTEE ROOM"	D4:68:4D:3E:A4:2C	149	AP		PSK	TKIP	CCMP TKIP	5745	22	-110	40	-89	-73	151	2018/09/02.16:45:59	2018/09/02.17:13:47	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:54:9C	157	AP		PSK	CCMP	CCMP	5785	24	-110	80	-89	-81	159	2018/09/02.16:45:59	2018/09/02.17:17:25	"Ruckus Wireless"
